,date,log,ma,original
0,197102,0.48268928320316373,0.4977976691379677,0.0
1,197103,0.5051075419484352,0.5215745100047197,0.6079027355623187
2,197104,0.524104757566457,0.5418935924564804,1.2084592145015063
3,197105,0.5458938236298838,0.5651055581059404,0.5970149253731428
4,197106,0.6151932235036295,0.6392895343670673,0.8902077151335227
5,197107,0.5657579250624156,0.5863794814570146,0.0
6,197108,0.5657579250624156,0.5863794814570146,0.0
7,197109,0.5607880748856653,0.5810445399094167,0.8823529411764622
8,197110,0.4859503495519668,0.5011733057014486,0.29154518950437736
9,197111,0.4845367688432356,0.4996779472939455,0.2906976744186088
10,197112,0.4346662676061319,0.44690945974285023,0.28985507246377223
11,197201,0.4334097648800661,0.4455877340978481,0.2890173410404665
12,197202,0.4562479047526269,0.4696031039345423,0.2881844380403294
13,197203,0.4309184373633368,0.4428909027909394,0.28735632183908455
14,197204,0.4260207677986516,0.4376969520122796,1.146131805157589
15,197205,0.40114658103935774,0.41155288481286556,0.28328611898017403
16,197206,0.3753621713282085,0.38444988783610845,0.5649717514124374
17,197207,0.39776629229308913,0.40785812753648326,0.28089887640449834
18,197208,0.42005311348771723,0.43120079793797594,0.28011204481791124
19,197209,0.37221748233324803,0.3809488535848167,0.27932960893855147
20,197210,0.4373355081099817,0.44950393180392695,1.1142061281337008
21,197211,0.45789807780411973,0.4711928078796956,0.5509641873278316
22,197212,0.478243474445339,0.4927003189643362,0.5479452054794598
23,197301,0.4983752453599166,0.5140288012164125,0.5449591280653835
24,197302,0.5605254695499662,0.5803476680554182,1.0840108401083972
25,197303,0.6625198952511235,0.6904495652748156,1.6085790884718538
26,197304,0.6958670661657118,0.7268647028837152,1.5831134564643838
27,197305,0.7929125378829172,0.8331276561721643,1.558441558441562
28,197306,0.8275656906372664,0.8712981687889024,1.0230179028132955
29,197307,0.86373207959618,0.9111810683290332,0.7594936708860688
30,197308,0.8615500265260145,0.9087764213781272,0.25125628140703876
31,197309,0.9900287137824426,1.0525833315772755,2.0050125313283313
32,197310,0.9984722755148834,1.0621079232745694,1.2285012285012284
33,197311,1.0828972375780843,1.1577800015150488,1.6990291262135817
34,197312,1.2667704031693816,1.3706700092525408,3.102625298329366
35,197401,1.456774053313592,1.5953184769754871,3.2407407407407374
36,197402,1.5681757903248217,1.729199486936558,2.690582959641246
37,197403,1.517037311449898,1.6679314333484754,0.8733624454148596
38,197404,1.5273459503160725,1.6803054562765867,1.7316017316017254
39,197405,1.5373129070647362,1.692279298037662,1.702127659574462
40,197406,1.538917233356818,1.6941965648534298,1.0460251046025104
41,197407,1.5725266749751166,1.7344250943499844,1.2422360248447235
42,197408,1.5978085471322956,1.7646118152756767,0.6134969325153462
43,197409,1.5435374035191574,1.6991534539251438,1.2195121951219396
44,197410,1.6792257306177616,1.864515968685249,3.212851405622493
45,197411,1.6427823043653866,1.8202064727588905,1.167315175097279
46,197412,1.4683776114882807,1.6097312876416996,0.5769230769230714
47,197501,1.280680191646022,1.3874707064741723,0.5736137667304098
48,197502,1.100333716991675,1.1790982988741572,0.19011406844106735
49,197503,1.064001874140641,1.1379436485367702,0.3795066413662158
50,197504,1.0755609651472042,1.151173434923457,1.890359168241966
51,197505,0.9774410917363197,1.0402509227851404,0.3710575139146621
52,197506,0.9408584142579945,0.9992928849555099,0.5545286506469448
53,197507,0.8892456078213096,0.9417290985713914,0.5514705882353019
54,197508,0.8150143662871923,0.8601351281134546,-0.36563071297989547
55,197509,0.8474059102632214,0.8961237907523754,1.6513761467889883
56,197510,0.6599731681985022,0.6885546453379856,0.722021660649817
57,197511,0.5975325103982909,0.621146959002221,0.35842293906810546
58,197512,0.5804430212692946,0.6028319406872037,0.3571428571428622
59,197601,0.6186763163396503,0.6439987649899179,1.0676156583629792
60,197602,0.6448679783258804,0.6721700104602052,0.5281690140845146
61,197603,0.6561373742412391,0.684327294140866,0.5253940455341456
62,197604,0.6581170765984412,0.6864953890057196,1.9163763066202115
63,197605,0.6822027304972167,0.712553986492888,0.6837606837606813
64,197606,0.6787260294646824,0.7087880873373921,0.509337860780992
65,197607,0.688270686653536,0.7191385112907563,0.6756756756756732
66,197608,0.7035876887815595,0.7356256344641365,-0.16778523489933123
67,197609,0.7058105172755402,0.738066977974018,1.680672268907563
68,197610,0.6884565744792237,0.7192208203027861,0.4958677685950366
69,197611,0.7114525354881662,0.7441768034506203,0.6578947368421146
70,197612,0.7961099373091418,0.8369639182965581,1.4705882352941153
71,197701,0.7146444289590326,0.7479959467663098,0.0
72,197702,0.6864082605669397,0.7174010785770341,0.1610305958132068
73,197703,0.6830946592655485,0.7138111674942044,0.48231511254018833
74,197704,0.6590231915728495,0.6874464752758533,1.6
75,197705,0.6790809805629072,0.7092065757761108,0.9448818897637705
76,197706,0.6638667072165649,0.6927627940859636,0.3120124804992244
77,197707,0.6357090189591297,0.6623766536687195,0.3110419906687447
78,197708,0.6246165266615034,0.6505189632953431,-0.31007751937984934
79,197709,0.5790629534667469,0.6011835214980956,1.0886469673405954
80,197710,0.588353418896137,0.6111432587305612,0.6153846153846241
81,197711,0.5489752815698523,0.5690607972251142,0.1529051987767497
82,197712,0.4458186504356254,0.4592344239277031,0.15267175572518216
83,197801,0.43370475828488075,0.4465311718951835,-0.15243902439023524
84,197802,0.4451379172865533,0.4585572481982818,0.305343511450386
85,197803,0.44310814016566,0.4564160725337832,0.4566210045662057
86,197804,0.3887835174209986,0.3988403149580249,0.9090909090909005
87,197805,0.3733992613630166,0.38266272004027324,0.7507507507507508
88,197806,0.34844740744210956,0.3566616799986712,0.0
89,197807,0.34740949643410346,0.35558006353832283,0.2980625931445646
90,197808,0.3364775846460555,0.34427275429397436,-0.44576523031203147
91,197809,0.30919024109348214,0.3157412284086263,0.746268656716418
92,197810,0.2716196590804465,0.27680485613891925,0.14814814814813973
93,197811,0.2712177614259126,0.2763901724144278,0.14792899408285287
94,197812,0.2827312561228812,0.2882859406780977,0.2954209748892213
95,197901,0.2712177614259126,0.2764432918760564,-0.2945508100147317
96,197902,0.23452655632296704,0.2386887919681391,-0.14771048744462115
97,197903,0.2334888733930951,0.23761929010833346,0.4437869822485376
98,197904,0.24328446284556104,0.24777236727171917,1.0309278350515296
99,197905,0.24152145948781456,0.24594838585590098,0.728862973760933
100,197906,0.29984311318709267,0.30624746930983254,0.7235890014471781
101,197907,0.2874135069413475,0.29338209995774817,0.1436781609195525
102,197908,0.28865822161256993,0.2946611967448702,-0.4304160688665669
103,197909,0.32110709786103975,0.3285336213652837,1.152737752161379
104,197910,0.3548435094595792,0.3636713231696518,0.5698005698005576
105,197911,0.36566246491320786,0.3749510835777619,0.28328611898017403
106,197912,0.387123356682717,0.3974136482880299,0.5649717514124374
107,198001,0.42182577314979763,0.43366366897277747,0.1404494382022392
108,198002,0.4668817179687368,0.481035989864317,0.420757363253853
109,198003,0.49783988088825115,0.5138861435782434,0.8379888268156545
110,198004,0.5999697686664307,0.624189710417209,2.3545706371191173
111,198005,0.6480547199922082,0.6762161270151648,1.3531799729364005
112,198006,0.6334230589537526,0.6604208263827721,0.5340453938584665
113,198007,0.6428775572724366,0.6705813337784758,0.26560424966799845
114,198008,0.6351186333335423,0.6622992291420798,-0.5298013245033187
115,198009,0.6283902777106221,0.6550082779799422,1.0652463382157276
116,198010,0.6250793298280266,0.6514423323850111,0.5270092226613853
117,198011,0.6335980428265442,0.6606005555412066,0.3931847968545179
118,198012,0.5896954331770621,0.6135195762568367,0.0
119,198101,0.5889230272430268,0.6126944816459896,0.1305483028720738
120,198102,0.5355695846060993,0.5559016852948697,-0.26075619295958646
121,198103,0.4904014170753035,0.5078557754349599,0.26143790849673576
122,198104,0.3673298884495857,0.37683060391492845,0.7822685788787409
123,198105,0.3523873841317027,0.36109018573038426,1.1642949547218702
124,198106,0.34037583268382576,0.34855571237176064,0.38363171355498354
125,198107,0.3087950745840562,0.3158063136467742,-0.1273885350318399
126,198108,0.3309835121370952,0.3386979206206899,-0.25510204081633014
127,198109,0.33778817290048835,0.3458353208247918,1.1508951406649508
128,198110,0.32597049256311017,0.33352344818202484,0.3792667509481813
129,198111,0.31463940127147705,0.32174881250795906,0.25188916876572875
130,198112,0.3247408812601549,0.332217824233253,0.12562814070352832
131,198201,0.2838324618008148,0.2899711703866366,-0.3764115432873239
132,198202,0.29473648456193047,0.3012054711013619,-0.12594458438288228
133,198203,0.2838324618008148,0.289927595792629,0.12610340479194013
134,198204,0.2715887015864116,0.27721545771226364,0.6297229219143576
135,198205,0.2484841240904423,0.2531988047269919,0.876095118898609
136,198206,0.23752513912385087,0.24190774174877497,0.2481389578163807
137,198207,0.2378199004956283,0.2422099216482936,-0.12376237623761673
138,198208,0.23841162374311775,0.242815802166548,-0.24783147459727736
139,198209,0.22578448050130095,0.22972360876744988,0.9937888198757728
140,198210,0.23490480869414743,0.23911845619253533,0.4920049200492075
141,198211,0.21445164989539744,0.2181276921287246,0.0
142,198212,0.2141891452267286,0.21785859880408284,0.12239902080782658
143,198301,0.2049807360037681,0.20847643116034198,-0.48899755501221454
144,198302,0.1750630856429236,0.17802177224220728,-0.49140049140049835
145,198303,0.18491503751156824,0.18808928686345538,0.2469135802469171
146,198304,0.17377455068134928,0.1766632798237933,0.4926108374384131
147,198305,0.16234793748048926,0.16492986305283167,0.7352941176470693
148,198306,0.1420379216479084,0.1442516165681333,0.0
149,198307,0.14221106748231183,0.1444272728198884,-0.12165450121655538
150,198308,0.10230435765612444,0.10417855587351917,-0.7308160779537081
151,198309,0.12128990805102546,0.12361230963642768,1.2269938650306749
152,198310,0.12070427898434044,0.12301594003636801,0.48484848484849175
153,198311,0.14049837726508585,0.14312048366322658,0.2412545235223023
154,198312,0.130455379820682,0.13292056526257437,0.0
155,198401,0.14100783686268326,0.14358612565318335,-0.36101083032490633
156,198402,0.1714608489407965,0.17447175436490017,-0.12077294685989652
157,198403,0.16117040744321187,0.16397220470103419,0.12091898428052517
158,198404,0.16039483208905025,0.1631789505344681,0.4830917874396204
159,198405,0.1884614099644022,0.1920486714997756,1.081730769230759
160,198406,0.17874472878776082,0.18213983281566992,-0.11890606420926793
161,198407,0.1789579972425015,0.18235707299641515,-0.11904761904761228
162,198408,0.1900449976774743,0.19359611644130603,-0.5959475566150179
163,198409,0.18779078037021169,0.1912666916375907,1.199040767386091
164,198410,0.19652050011418343,0.2002307397011643,0.5924170616113744
165,198411,0.18646373959056994,0.189941665253732,0.11778563015311462
166,198412,0.18646373959056994,0.189941665253732,0.0
167,198501,0.19675251720221443,0.20041805797688564,-0.23529411764706218
168,198502,0.1873463394779895,0.19082838216489562,-0.23584905660377695
169,198503,0.19675251720221443,0.20045235175696405,0.23640661938534616
170,198504,0.2053897582136921,0.20932992292944852,0.589622641509434
171,198505,0.14614222830722223,0.14849401572411047,0.35169988276670244
172,198506,0.16545294781762365,0.1681380569004288,0.11682242990655202
173,198507,0.16564641958243254,0.16833484895836295,-0.116686114352402
174,198508,0.19536857538478003,0.19852674035852522,-0.23364485981307084
175,198509,0.13607369136878766,0.13763868265480447,0.46838407494144196
176,198510,0.10664889266704947,0.10769561361220964,0.23310023310023642
177,198511,0.10652495362668546,0.10757006691340303,0.11627906976743525
178,198512,0.11608036228536456,0.11724873512865745,0.11614401858305289
179,198601,0.11635049120561902,0.11752169814216912,-0.2320185614849221
180,198602,0.12620003644288058,0.12748586371186424,-0.11627906976743525
181,198603,0.11635049120561902,0.11748651504558388,0.11641443538998174
182,198604,0.1061548589352368,0.10711098484227888,0.46511627906977404
183,198605,0.10578732701498339,0.10673784646357193,0.34722222222221893
184,198606,0.06753896953104466,0.06816758053421997,-0.34602076124567144
185,198607,0.04840532507257578,0.04895623821173386,-0.34722222222223537
186,198608,0.04851805525467601,0.049069306765650376,-0.23228803716607277
187,198609,0.03867737695866236,0.039140909368027006,0.34924330616996174
188,198610,0.03858782808003891,0.03905077006675082,0.2320185614849221
189,198611,0.01931435813868898,0.019715785857735327,-0.11574074074075061
190,198612,0.009656706321092834,0.01003711764248092,0.0
191,198701,-0.019423150467856587,-0.01890919188228851,-0.5793742757821553
192,198702,0.0,0.0004932403108416442,0.1165501165501265
193,198703,0.0,0.0004932403108416314,0.11641443538998174
194,198704,0.009634377590939103,0.010183162791461245,0.5813953488372093
195,198705,-0.01926598376467137,-0.01875202239372367,0.0
196,198706,0.01924744271879497,0.01971695241143048,0.1156069364161784
197,198707,0.038543208959396225,0.0390293508375719,-0.11547344110853848
198,198708,0.04823720861248937,0.048752775900063085,-0.1156069364161784
199,198709,0.038498692906130394,0.038939290509355295,0.2314814814814683
200,198710,0.038409968576647024,0.0388499839037029,0.23094688221709336
201,198711,0.04801486150036727,0.048495045632098784,0.0
202,198712,0.04801486150036727,0.048495045632098784,0.0
203,198801,0.057887584722138286,0.05837377752331608,-0.4608294930875478
204,198802,0.03863255062646065,0.03901620608240965,-0.11574074074075061
205,198803,0.03858782808003891,0.03897124106294792,0.11587485515644094
206,198804,0.019225240496223428,0.019456813845032058,0.34722222222221893
207,198805,0.03836575959192956,0.038680189469792035,0.23068050749711977
208,198806,0.028772895452267022,0.02904627810177717,0.0
209,198807,0.019225240496223428,0.019489931757638034,-0.23014959723820808
210,198808,0.01924744271879497,0.019512155313272227,-0.11534025374856807
211,198809,0.038321652257611305,0.038713178892665435,0.4618937644341867
212,198810,0.03823374114100275,0.038624693497179965,0.22988505747126764
213,198811,0.0477397936391899,0.04818126842072681,0.11467889908256229
214,198812,0.05722505540926015,0.05772689652305676,0.11454753722795936
215,198901,0.06699598287744912,0.06752523528721632,-0.34324942791763313
216,198902,0.07657075417659698,0.0771702970156122,0.0
217,198903,0.08594909377264148,0.0866491528478685,0.22962112514351649
218,198904,0.20645823849700928,0.21044401729995052,1.8327605956472035
219,198905,0.22424236442353251,0.22871595476105402,0.4499437570303616
220,198906,0.23333745165579067,0.23804779499994996,0.11198208286675088
221,198907,0.2429570504025147,0.24790552616428155,-0.11185682326622877
222,198908,0.23412422695834323,0.23885353349887173,-0.22396416573348582
223,198909,0.2330763671558822,0.23777353498494969,0.448933782267122
224,198910,0.24160226616285474,0.2465494077561985,0.3351955307262538
225,198911,0.24133312065313106,0.24627271405017284,0.11135857461025449
226,198912,0.2410645742184192,0.245996644716845,0.11123470522802481
227,199001,0.2599271779036627,0.2653415044507223,-0.11111111111110479
228,199002,0.2509090929504909,0.2560719456817189,-0.11123470522804062
229,199003,0.2683290413345807,0.27405637678984146,0.4454342984409863
230,199004,0.17454085751562598,0.1767586996581172,0.6651884700665125
231,199005,0.17377455068134928,0.17597410610235706,0.44052863436123973
232,199006,0.16461976665818057,0.16664226586346115,0.0
233,199007,0.17377455068134928,0.17596366780231354,0.0
234,199008,0.19208727454242958,0.194627348280104,0.0
235,199009,0.20902736274697187,0.2120407611613521,0.657894736842099
236,199010,0.22599603422464032,0.2294963260481803,0.5446623093681917
237,199011,0.2520637436115303,0.2563305654518224,0.43336944745396067
238,199012,0.26051770173440847,0.26504015087555705,0.21574973031284017
239,199101,0.260798890351821,0.26532919126147453,-0.10764262648009529
240,199102,0.25233637783883545,0.2566389799155351,-0.2155172413793134
241,199103,0.2512493648295422,0.255516575275835,0.431965442764585
242,199104,0.24096526420362974,0.24488707015380484,0.5376344086021505
243,199105,0.2399372705828684,0.24382697450962007,0.42780748663102214
244,199106,0.24857237484707806,0.25270166389549104,0.10649627263045187
245,199107,0.24857237484707806,0.25270166389549104,0.0
246,199108,0.2399372705828684,0.24383641566854117,-0.1063829787233982
247,199109,0.22119645971641066,0.22451061180851817,0.42598509052182265
248,199110,0.20283298530545668,0.20563322070439946,0.3181336161187669
249,199111,0.18478485725419436,0.1871371409570911,0.21141649048626093
250,199112,0.18439541401817916,0.18673886877560641,0.2109704641350241
251,199201,0.1673457919539434,0.16939329817526375,-0.3157894736842075
252,199202,0.18498019645383224,0.18735306829020656,0.0
253,199203,0.18420130738097118,0.18655482169586735,0.42238648363251474
254,199204,0.20879014830046394,0.21185360170106945,0.8412197686645756
255,199205,0.2079218166540997,0.21096140673416308,0.41710114702814544
256,199206,0.20770586121379164,0.21074023067470335,0.10384215991693513
257,199207,0.18228248488985077,0.1848066207161961,-0.31120331950208646
258,199208,0.18247256616634733,0.18500034622375694,-0.10405827263266838
259,199209,0.18171460993470223,0.18422381090249443,0.41666666666667257
260,199210,0.172694118115424,0.17500174953160033,0.20746887966803798
261,199211,0.1723369535322261,0.1746369867805889,0.20703933747412304
262,199212,0.16354280162422796,0.16566493019633485,0.10330578512397576
263,199301,0.14707282077055517,0.14898106366726682,-0.5159958720330237
264,199302,0.14707282077055517,0.14898106366726682,0.0
265,199303,0.12948857084000842,0.13107126333689376,0.20746887966803798
266,199304,0.11998014788856537,0.12135608937813103,0.7246376811594233
267,199305,0.0941599298516893,0.0951622373690203,0.10277492291881658
268,199306,0.09406330603922708,0.09506450775239637,0.10266940451744795
269,199307,0.10283037071039391,0.10390410061688625,-0.20512820512820804
270,199308,0.10293622310384443,0.10401104642637511,-0.10277492291880197
271,199309,0.09406330603922708,0.09500898881320564,0.308641975308639
272,199310,0.09387065212143053,0.09481393260155317,0.20512820512820804
273,199311,0.07679617041871367,0.07756065447870958,0.0
274,199312,0.059786137686979046,0.06042232693980368,-0.10235414534289511
275,199401,0.07711200995244027,0.07780722884419523,-0.307377049180325
276,199402,0.06861140845704217,0.06924265193429506,-0.10277492291880197
277,199403,0.07695376610912241,0.07767374323767849,0.308641975308639
278,199404,0.07640499086136732,0.07711632963678662,0.7179487179487208
279,199405,0.09310786409386651,0.09401000119939006,0.3054989816700582
280,199406,0.07624963262211626,0.0769939806029704,-0.10152284263958813
281,199407,0.0595420358297849,0.06021265894359973,-0.40650406504065617
